Problem Name,Step Name,KC(Default),E Conceptual,E Resolución,Dificultad
LIT28A,FinalAnswer, simplify-fractions-sp~~perform-mult-r-sp,0.1667,0.3333,5
LIT28A,FinalAnswer, simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-r-sp,0.0,0.2,2
LIT28A,FinalAnswer, distribute-sp~~factor-sp,0.0,0.0,1
LIT28A,pm-r-num-node, nan,0.4545,0.2727,7
LIT28A,pm-r-den-node, nan,0.0,0.4,4
LIT28A,di-expr, nan,0.0,0.0,1
LIT28A,INNERc1, nan,0.0,0.0,1
LIT28A,INNERc2, nan,0.5,0.1667,7
LIT28A,row1-N-j, nan,0.0,0.0,1
LIT28A,row1-N-c, nan,0.0,0.0,1
LIT28A,row1-D-c, nan,0.0,0.0,1
LIT28A,row1-D-j, nan,0.0,0.0,1
LIT28A,row2c, nan,0.25,0.25,5
LIT28A,row2j, nan,0.25,0.25,5
LIT28A,row3-N-c, nan,0.2857,0.1429,4
LIT28A,row3-N-j, nan,0.0,0.3333,3
LIT28A,row3-D-c, nan,0.0,0.3333,3
LIT28A,row3-D-j, nan,0.0,0.5,5
LIT28A,row1-N-a-2, nan,0.0,0.0,1
LIT28A,row1-D-a-2, nan,0.0,0.0,1
LIT28A,row2a-2, nan,0.0,0.5,5
LIT28A,row3-N-a-2, nan,0.0,0.0,1
LIT28A,row3-D-a-2, nan,0.0,0.0,1
LIT28A,j/c1R1, nan,0.0,0.0,1
LIT28A,constant terms1R1, nan,0.0,0.0,1
LIT28A,constant terms2R1, nan,0.0,0.0,1
LIT28A,j/cR2, nan,0.0,0.0,1
LIT28A,constant termsR2, nan,0.0,0.0,1
LIT54,coef 1, Eliminate Parens,0.2778,0.1481,4
LIT54,coef 1, Remove constant,0.2553,0.2128,5
LIT54,coef 1, Consolidate vars with coeff,0.0,0.0,1
LIT54,coef 1, Remove coefficient,0.1765,0.1176,3
LIT54,coef 1, nan,0.0857,0.1714,3
LIT54,coef 1," Consolidate vars, no coeff",0.0,0.1538,2
LIT54,coef 1, Done?,0.3333,0.6667,10
LIT57,coef 1, Eliminate Parens,0.2475,0.1782,4
LIT57,coef 1, nan,0.3088,0.1176,4
LIT57,coef 1, Consolidate vars with coeff,0.1098,0.1951,3
LIT57,coef 1, Remove coefficient,0.1358,0.2469,4
LIT57,coef 1, Remove constant,0.2323,0.3939,6
LIT57,coef 1," Consolidate vars, no coeff",0.1333,0.2667,4
LIT57,coef 1, Done?,0.0,1.0,10
LIT58,coef 1, Eliminate Parens,0.2381,0.0,2
LIT58,coef 1, Remove constant,0.1952,0.2928,5
LIT58,coef 1, Consolidate vars with coeff,0.0,0.119,1
LIT58,coef 1, Remove coefficient,0.122,0.3836,5
LIT58,coef 1, nan,0.1352,0.0676,2
LIT58,coef 1," Consolidate vars, no coeff",0.16,0.0,2
LIT58,coef 1, Variable in denominator,0.4,0.6,10
LIT60,coef 1, Eliminate Parens,0.2143,0.0,2
LIT60,coef 1, Remove constant,0.1944,0.3056,5
LIT60,coef 1, Consolidate vars with coeff,0.0,0.1667,2
LIT60,coef 1, nan,0.1667,0.0,2
LIT60,coef 1, Remove coefficient,0.0833,0.5,6
LIT60,coef 1," Consolidate vars, no coeff",0.0,0.0,1
LIT60,coef 1, Done?,0.0,1.0,10
LIT59,coef 1, Eliminate Parens,0.1429,0.0,1
LIT59,coef 1, Remove constant,0.1618,0.3382,5
LIT59,coef 1, Consolidate vars with coeff,0.0,0.069,1
LIT59,coef 1, Remove coefficient,0.0938,0.3438,4
LIT59,coef 1, nan,0.0909,0.1212,2
LIT59,coef 1," Consolidate vars, no coeff",0.125,0.0,1
LIT55,coef 1, Eliminate Parens,0.2174,0.0,2
LIT55,coef 1, Remove coefficient,0.2571,0.2571,5
LIT55,coef 1, nan,0.087,0.0435,1
LIT55,coef 1, Remove constant,0.4074,0.2778,7
LIT55,coef 1, Consolidate vars with coeff,0.125,0.3125,4
LIT55,coef 1," Consolidate vars, no coeff",0.0,0.0,1
LIT55,coef 1, Done?,0.0,1.0,10
LIT56,coef 1, Eliminate Parens,0.3457,0.2766,6
LIT56,coef 1, Remove constant,0.4,0.1636,6
LIT56,coef 1, Consolidate vars with coeff,0.0,0.16,2
LIT56,coef 1, Remove coefficient,0.2212,0.3733,6
LIT56,coef 1, nan,0.2027,0.2162,4
LIT56,coef 1," Consolidate vars, no coeff",0.0,0.0,1
LIT56,coef 1, invert-mult,0.0,0.75,8
LIT56,coef 1, Done?,0.0,1.0,10
LIT55,coef 1, Remove coefficient,0.0,0.6,6
LIT55,coef 1, Calculate Eliminate Parens,0.0,0.0,1
LIT55,coef 1, Remove constant,0.2632,0.5263,8
LIT55,coef 1, Add/Subtract,0.0833,0.4167,5
LIT55,coef 1, Eliminate Parens,0.0,0.0,1
LIT55,coef 1, Consolidate vars with coeff,0.0,0.6667,7
LIT55,coef 1, Multiply/Divide,0.2,0.2,4
LIT55,FinalAnswer, simplify-fractions-sp,0.0,0.0,1
LIT55,FinalAnswer, distribute-sp,0.0,0.0,1
LIT55,FinalAnswer, distribute-sp~~simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp,0.2,0.0,2
LIT55,m1R1, nan,0.0,0.0,1
LIT55,constant factors1R1, nan,0.0,0.0,1
LIT55,constant factorsR2, perform-mult-row2-sp,0.0,0.0,1
LIT55,mR2, perform-mult-row2-sp,0.0,0.0,1
LIT55,m*x1R1, nan,0.0,0.0,1
LIT55,m2R1, nan,0.0,0.0,1
LIT55,row1-N-m, nan,0.0,0.0,1
LIT55,row1-D-m, nan,0.0,0.0,1
LIT55,row1-D-x, nan,0.0,0.0,1
LIT55,row1-N-x, nan,0.0,0.0,1
LDEMO_DIST_SP,R1C1, nan,0.1399,0.042,2
LDEMO_DIST_SP,R1C2, nan,0.1119,0.0299,1
LDEMO_DIST_SP,R2C2, Identifying units,0.1053,0.0301,1
LDEMO_DIST_SP,R3C1, Define Variable,0.069,0.1379,2
LDEMO_DIST_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.4492,0.4339,9
LDEMO_DIST_SP,R3C2," Write expression, positive slope~~Using large numbers~~Using simple numbers",0.7143,0.1429,9
LDEMO_DIST_SP,R4C1, Entering a given,0.0528,0.0,1
LDEMO_DIST_SP,R5C2, Entering a given,0.0785,0.0,1
LDEMO_DIST_SP,R6C1, Entering a given,0.085,0.0,1
LDEMO_DIST_SP,R7C2, Entering a given,0.0187,0.0,1
LDEMO_DIST_SP,ValidEquations, nan,0.1689,0.0,2
LDEMO_DIST_SP,coef 1, Eliminate Parens,0.125,0.175,3
LDEMO_DIST_SP,coef 1, Remove constant,0.0631,0.0586,1
LDEMO_DIST_SP,coef 1, nan,0.65,0.05,7
LDEMO_DIST_SP,coef 1, Remove positive coefficient,0.1143,0.0,1
LDEMO_DIST_SP,coef 1, Remove coefficient,0.1111,0.0,1
LDEMO_DIST_SP,coef 1, Select Eliminate Parens,0.0,0.0,1
LDEMO_DIST_SP,R5C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.3511,0.2869,6
LDEMO_DIST_SP,R7C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.19,0.0998,3
LDEMO_DIST_SP,R6C2," Using simple numbers~~Using large numbers~~Find Y, any form",1.0,0.0,10
LDEMO_DIST_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.0,0.9545,9
DIST06_SP,R1C1, nan,0.0323,0.0484,1
DIST06_SP,R1C2, nan,0.1061,0.0303,1
DIST06_SP,R3C1, Define Variable,0.0174,0.0,1
DIST06_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.3132,0.5042,8
DIST06_SP,R3C2," Using large numbers~~Using simple numbers~~Write expression, positive slope",0.75,0.1667,9
DIST06_SP,R2C2, Identifying units,0.1194,0.0299,1
DIST06_SP,R4C2, Entering a given,0.0,0.129,1
DIST06_SP,R5C1, Entering a given,0.0,0.0,1
DIST06_SP,R6C2, Entering a given,0.0,0.0,1
DIST06_SP,R7C1, Entering a given,0.1011,0.0,1
DIST06_SP,R6C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.2651,0.0517,3
DIST06_SP,ValidEquations, nan,0.038,0.0,1
DIST06_SP,coef 1, Eliminate Parens,0.0882,0.1059,2
DIST06_SP,coef 1, Remove constant,0.0299,0.0359,1
DIST06_SP,coef 1, nan,0.25,0.0,3
DIST06_SP,coef 1, Remove positive coefficient,0.0253,0.0,1
DIST06_SP,coef 1, Remove coefficient,0.0,0.0,1
DIST06_SP,coef 1, Isolate positive,0.0,0.0,1
DIST06_SP,R4C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.2414,0.1328,4
DIST06_SP,R4C1," Using large numbers~~Find X, positive slope~~Using simple numbers",0.0,0.0,1
DIST06_SP,R5C2," Using simple numbers~~Using large numbers~~Find Y, any form",1.0,0.0,10
DIST06_SP,R7C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.931,0.0,9
DIST10_SP,R1C1, nan,0.0625,0.0312,1
DIST10_SP,R1C2, nan,0.0085,0.0,1
DIST10_SP,R2C1, Identifying units,0.4666,0.018,5
DIST10_SP,R3C1, Define Variable,0.0338,0.0,1
DIST10_SP,R3C2," Using simple numbers~~Using small numbers~~Write expression, positive slope",0.3729,0.4891,9
DIST10_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using simple numbers",0.5625,0.375,9
DIST10_SP,R4C1," Entering a given~~Convert unit, standard",0.3522,0.3102,7
DIST10_SP,R5C2, Entering a given,0.098,0.049,1
DIST10_SP,R6C2, Entering a given,0.0184,0.0184,1
DIST10_SP,R7C1," Entering a given~~Convert unit, standard",0.2649,0.119,4
DIST10_SP,ValidEquations, nan,0.0492,0.0,1
DIST10_SP,coef 1, Eliminate Parens,0.1298,0.0923,2
DIST10_SP,coef 1, Remove constant,0.0544,0.0653,1
DIST10_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DIST10_SP,coef 1, Remove coefficient,0.0,0.0,1
DIST10_SP,coef 1, nan,0.5556,0.4444,10
DIST10_SP,R5C1," Using simple numbers~~Using small numbers~~Find X, positive slope",0.2538,0.175,4
DIST10_SP,R5C1," Find X, positive slope~~Using simple numbers~~Using small numbers",0.5,0.0,5
DIST10_SP,R6C1," Using simple numbers~~Using small numbers~~Find X, positive slope",0.2674,0.1442,4
DIST10_SP,R4C2," Using simple numbers~~Using small numbers~~Find Y, any form",0.6292,0.3708,10
DIST10_SP,R7C2," Using simple numbers~~Using small numbers~~Find Y, any form",0.6667,0.3333,10
DIST10_SP,R7C2," Using small numbers~~Find Y, any form~~Using simple numbers",0.5,0.5,10
REAL18_SP,R1C1, nan,0.1449,0.029,2
REAL18_SP,R1C2, nan,0.1549,0.0423,2
REAL18_SP,R2C1, Identifying units,0.0909,0.0455,1
REAL18_SP,R2C2, Identifying units,0.0909,0.0455,1
REAL18_SP,R3C1, Define Variable,0.0172,0.0,1
REAL18_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.2816,0.575,9
REAL18_SP,R7C2, Entering a given,0.0472,0.0,1
REAL18_SP,R6C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.7143,0.1633,9
REAL18_SP,R6C1, Entering a given,0.1567,0.0746,2
REAL18_SP,R5C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.7586,0.0,8
REAL18_SP,R5C2," Using difficult numbers~~Find Y, any form~~Using small numbers",1.0,0.0,10
REAL18_SP,R5C1, Entering a given,0.2303,0.0987,3
REAL18_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.6271,0.3051,9
REAL18_SP,R4C1, Entering a given,0.4897,0.2006,7
REAL18_SP,ValidEquations, nan,0.1814,0.0,2
REAL18_SP,coef 1, Eliminate Parens,0.1233,0.1096,2
REAL18_SP,coef 1, Remove constant,0.0945,0.0472,1
REAL18_SP,coef 1, Remove positive coefficient,0.0377,0.0,1
REAL18_SP,coef 1, nan,0.0,1.0,10
REAL18_SP,R7C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.3585,0.1604,5
DIST09_SP,R1C1, nan,0.0968,0.0323,1
DIST09_SP,R1C2, nan,0.1527,0.0305,2
DIST09_SP,R2C2, Identifying units,0.0,0.0,1
DIST09_SP,R3C1, Define Variable,0.0661,0.0496,1
DIST09_SP,R7C2, Entering a given,0.0377,0.0,1
DIST09_SP,R5C2, Entering a given,0.055,0.0,1
DIST09_SP,R4C1, Entering a given,0.0513,0.0513,1
DIST09_SP,R6C1, Entering a given,0.0367,0.0,1
DIST09_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.3231,0.4363,8
DIST09_SP,R3C2," Write expression, positive slope~~Using large numbers~~Using simple numbers",0.4444,0.4444,9
DIST09_SP,ValidEquations, nan,0.0698,0.0,1
DIST09_SP,coef 1, Eliminate Parens,0.0526,0.0474,1
DIST09_SP,coef 1, Remove constant,0.0331,0.0,1
DIST09_SP,coef 1, Remove positive coefficient,0.0247,0.0,1
DIST09_SP,coef 1, nan,0.6667,0.3333,10
DIST09_SP,coef 1, Remove coefficient,0.0,0.0,1
DIST09_SP,R5C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.2416,0.1074,3
DIST09_SP,R7C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.1639,0.0328,2
DIST09_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.0,1.0,10
DIST09_SP,R6C2," Using simple numbers~~Using large numbers~~Find Y, any form",1.0,0.0,10
DIST03_SP,R1C1, nan,0.197,0.0303,2
DIST03_SP,R1C2, nan,0.0741,0.0,1
DIST03_SP,R2C2, Identifying units,0.0495,0.0,1
DIST03_SP,R3C1, Define Variable,0.0,0.0,1
DIST03_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.3019,0.4025,7
DIST03_SP,R4C1, Entering a given,0.2171,0.031,2
DIST03_SP,R6C2, Entering a given,0.0874,0.0,1
DIST03_SP,R5C1, Entering a given,0.1148,0.0,1
DIST03_SP,ValidEquations, nan,0.1932,0.0,2
DIST03_SP,coef 1, Eliminate Parens,0.0693,0.0066,1
DIST03_SP,coef 1, Remove constant,0.0395,0.0592,1
DIST03_SP,coef 1, Remove coefficient,0.5,0.0,5
DIST03_SP,coef 1, Remove positive coefficient,0.12,0.0,1
DIST03_SP,R6C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.1955,0.034,2
DIST03_SP,R7C1, Entering a given,0.4516,0.2358,7
DIST03_SP,R7C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.7595,0.2099,9
DIST03_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.5,0.5,10
DIST03_SP,R5C2," Using simple numbers~~Using large numbers~~Find Y, any form",1.0,0.0,10
DISTFB03_SP,R1C1, nan,0.0909,0.0,1
DISTFB03_SP,R1C2, nan,0.0741,0.0,1
DISTFB03_SP,R2C2, Identifying units,0.0196,0.0,1
DISTFB03_SP,R3C1, Define Variable,0.0196,0.0,1
DISTFB03_SP,R4C1, Entering a given,0.0636,0.0545,1
DISTFB03_SP,R7C1, Entering a given,0.2595,0.0,3
DISTFB03_SP,R6C2, Entering a given,0.0202,0.0,1
DISTFB03_SP,R5C2, Entering a given,0.0762,0.0,1
DISTFB03_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.344,0.466,8
DISTFB03_SP,ValidEquations, nan,0.024,0.0,1
DISTFB03_SP,coef 1, Eliminate Parens,0.0562,0.0,1
DISTFB03_SP,coef 1, Remove constant,0.0235,0.0,1
DISTFB03_SP,coef 1, Remove positive coefficient,0.0244,0.0,1
DISTFB03_SP,coef 1, Isolate positive,0.0,0.0,1
DISTFB03_SP,coef 1, nan,0.0,1.0,10
DISTFB03_SP,R5C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.0404,0.0,1
DISTFB03_SP,R6C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.3436,0.0736,4
DISTFB03_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.2308,0.6923,9
DISTFB03_SP,R7C2," Using small numbers~~Using difficult numbers~~Find Y, any form",1.0,0.0,10
DIST11_SP,R1C1, nan,0.0,0.0566,1
DIST11_SP,R1C2, nan,0.0566,0.0,1
DIST11_SP,R2C1, Identifying units,0.0566,0.0,1
DIST11_SP,R2C2, Identifying units,0.129,0.0645,2
DIST11_SP,R3C1, Define Variable,0.087,0.0522,1
DIST11_SP,R4C1, Entering a given,0.1019,0.0,1
DIST11_SP,R5C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.3583,0.139,5
DIST11_SP,R5C2, Entering a given,0.0,0.0,1
DIST11_SP,R6C1, Entering a given,0.0588,0.0,1
DIST11_SP,R7C2, Entering a given,0.2519,0.0458,3
DIST11_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.3155,0.5259,8
DIST11_SP,ValidEquations, nan,0.0661,0.0,1
DIST11_SP,coef 1, Eliminate Parens,0.0234,0.0,1
DIST11_SP,coef 1, Remove constant,0.0523,0.0,1
DIST11_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DIST11_SP,coef 1, Remove coefficient,0.0,0.0,1
DIST11_SP,R7C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.3401,0.0272,4
DIST11_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.6024,0.3976,10
DIST11_SP,R4C2," Using difficult numbers~~Find Y, any form~~Using small numbers",1.0,0.0,10
DIST11_SP,R6C2," Using small numbers~~Using difficult numbers~~Find Y, any form",1.0,0.0,10
DISTFB05_SP,R1C1, nan,0.0909,0.0,1
DISTFB05_SP,R1C2, nan,0.3836,0.0,4
DISTFB05_SP,R2C2, Identifying units,0.1565,0.0,2
DISTFB05_SP,R3C1, Define Variable,0.0,0.0,1
DISTFB05_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.3292,0.2889,6
DISTFB05_SP,R4C1, Entering a given,0.3739,0.1595,5
DISTFB05_SP,R5C1, Entering a given,0.0277,0.0208,1
DISTFB05_SP,R6C2, Entering a given,0.0214,0.0,1
DISTFB05_SP,R7C2, Entering a given,0.0317,0.0,1
DISTFB05_SP,ValidEquations, nan,0.1143,0.0,1
DISTFB05_SP,coef 1, Eliminate Parens,0.0251,0.0063,1
DISTFB05_SP,coef 1, Remove constant,0.0125,0.0,1
DISTFB05_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DISTFB05_SP,coef 1, Remove coefficient,0.0,0.0,1
DISTFB05_SP,coef 1, nan,0.4,0.0,4
DISTFB05_SP,R6C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.1516,0.0,2
DISTFB05_SP,R6C1," Using large numbers~~Find X, positive slope~~Using simple numbers",0.0,0.0,1
DISTFB05_SP,R7C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.1567,0.0,2
DISTFB05_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.7621,0.0529,8
DISTFB05_SP,R5C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.8,0.0,8
DISTFB01_SP,R1C1, nan,0.0299,0.0,1
DISTFB01_SP,R1C2, nan,0.0,0.0,1
DISTFB01_SP,R2C2, Identifying units,0.0299,0.0,1
DISTFB01_SP,R3C1, Define Variable,0.0,0.0,1
DISTFB01_SP,R6C2, Entering a given,0.0,0.0,1
DISTFB01_SP,R4C1, Entering a given,0.0,0.0,1
DISTFB01_SP,R5C2, Entering a given,0.0625,0.0,1
DISTFB01_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.2179,0.6145,8
DISTFB01_SP,R3C2," Using difficult numbers~~Using small numbers~~Write expression, positive slope",0.5,0.4286,9
DISTFB01_SP,ValidEquations, nan,0.1006,0.0,1
DISTFB01_SP,coef 1, Eliminate Parens,0.0085,0.0,1
DISTFB01_SP,coef 1, Remove constant,0.0887,0.0,1
DISTFB01_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DISTFB01_SP,coef 1, Remove coefficient,0.3333,0.0,3
DISTFB01_SP,coef 1, Isolate negative,0.0,0.0,1
DISTFB01_SP,R5C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.1935,0.172,4
DISTFB01_SP,R6C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.169,0.0,2
DISTFB01_SP,R7C1, Entering a given,0.5538,0.2585,8
DISTFB01_SP,R7C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.5426,0.3191,9
DISTFB01_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.2174,0.7826,10
DISTFB04_SP,R1C1, nan,0.0625,0.0,1
DISTFB04_SP,R1C2, nan,0.1359,0.0,1
DISTFB04_SP,R2C2, Identifying units,0.0632,0.0,1
DISTFB04_SP,R3C1, Define Variable,0.0632,0.0,1
DISTFB04_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.3116,0.3696,7
DISTFB04_SP,R4C1, Entering a given,0.023,0.0,1
DISTFB04_SP,R7C2, Entering a given,0.0235,0.0,1
DISTFB04_SP,R6C2, Entering a given,0.0947,0.0316,1
DISTFB04_SP,R5C1, Entering a given,0.5065,0.1558,7
DISTFB04_SP,ValidEquations, nan,0.067,0.0,1
DISTFB04_SP,coef 1, Eliminate Parens,0.0915,0.0784,2
DISTFB04_SP,coef 1, Remove constant,0.0438,0.0,1
DISTFB04_SP,coef 1, Remove positive coefficient,0.0333,0.0,1
DISTFB04_SP,coef 1, Remove coefficient,0.0,0.0,1
DISTFB04_SP,coef 1, nan,0.0,0.0,1
DISTFB04_SP,R6C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.2062,0.0,2
DISTFB04_SP,R6C1," Find X, positive slope~~Using difficult numbers~~Using small numbers",0.0,0.0,1
DISTFB04_SP,R7C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.0488,0.0,1
DISTFB04_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.3333,0.6667,10
DISTFB04_SP,R5C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.7241,0.2759,10
DISTFB06_SP,R1C1, nan,0.0968,0.0,1
DISTFB06_SP,R1C2, nan,0.0,0.0,1
DISTFB06_SP,R2C1, Identifying units,0.1765,0.0,2
DISTFB06_SP,R2C2, Identifying units,0.0635,0.0952,2
DISTFB06_SP,R3C1, Define Variable,0.0,0.0,1
DISTFB06_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.3282,0.5212,8
DISTFB06_SP,R4C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.7692,0.1538,9
DISTFB06_SP,R4C2," Find Y, any form~~Using small numbers~~Using difficult numbers",1.0,0.0,10
DISTFB06_SP,R4C1, Entering a given,0.2222,0.0833,3
DISTFB06_SP,R7C2, Entering a given,0.0657,0.0,1
DISTFB06_SP,R6C2, Entering a given,0.3511,0.08,4
DISTFB06_SP,R5C2," Using small numbers~~Using difficult numbers~~Find Y, any form",0.8732,0.1268,10
DISTFB06_SP,R5C1, Entering a given,0.4899,0.2148,7
DISTFB06_SP,ValidEquations, nan,0.1357,0.0,1
DISTFB06_SP,coef 1, Eliminate Parens,0.0505,0.0,1
DISTFB06_SP,coef 1, Remove constant,0.0,0.0,1
DISTFB06_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DISTFB06_SP,coef 1, Remove coefficient,0.2857,0.0,3
DISTFB06_SP,coef 1, nan,0.5,0.5,10
DISTFB06_SP,R6C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.5473,0.1978,7
DISTFB06_SP,R7C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.4043,0.1304,5
DIST02_SP,R1C1, nan,0.125,0.0,1
DIST02_SP,R1C2, nan,0.1373,0.0392,2
DIST02_SP,R2C2, Identifying units,0.0,0.0,1
DIST02_SP,R3C1, Define Variable,0.0235,0.0,1
DIST02_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.6,0.4,10
DIST02_SP,R4C1, Entering a given,0.0219,0.1097,1
DIST02_SP,R6C1, Entering a given,0.0,0.0,1
DIST02_SP,R7C2, Entering a given,0.0259,0.0,1
DIST02_SP,R5C1, Entering a given,0.0,0.0,1
DIST02_SP,R5C2," Using simple numbers~~Using large numbers~~Find Y, any form",0.0,1.0,10
DIST02_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.3327,0.5028,8
DIST02_SP,ValidEquations, nan,0.0754,0.0,1
DIST02_SP,coef 1, Remove constant,0.2191,0.1869,4
DIST02_SP,coef 1, Eliminate Parens,0.0804,0.0247,1
DIST02_SP,coef 1, Remove coefficient,0.4125,0.0,4
DIST02_SP,coef 1, Remove positive coefficient,0.043,0.129,2
DIST02_SP,coef 1, Consolidate vars with coeff,0.5455,0.1591,7
DIST02_SP,coef 1, Isolate negative,0.0,0.0,1
DIST02_SP,R7C1," Using simple numbers~~Using large numbers~~Find X, positive slope",0.1493,0.2146,4
DIST02_SP,R7C1," Using large numbers~~Find X, positive slope~~Using simple numbers",0.0,0.0,1
DIST02_SP,R6C2," Using simple numbers~~Using large numbers~~Find Y, any form",1.0,0.0,10
DISTFB07_SP,R1C1, nan,0.0,0.0,1
DISTFB07_SP,R1C2, nan,0.0294,0.0,1
DISTFB07_SP,R2C2, Identifying units,0.0,0.0571,1
DISTFB07_SP,R3C1, Define Variable,0.0,0.0308,1
DISTFB07_SP,R4C1, Entering a given,0.0,0.0,1
DISTFB07_SP,R5C2, Entering a given,0.1772,0.0759,3
DISTFB07_SP,R6C2, Entering a given,0.0333,0.0,1
DISTFB07_SP,R7C1, Entering a given,0.5,0.0615,6
DISTFB07_SP,R3C2," Using small numbers~~Write expression, positive slope~~Using difficult numbers",0.2951,0.561,9
DISTFB07_SP,ValidEquations, nan,0.0441,0.0,1
DISTFB07_SP,coef 1, Eliminate Parens,0.1111,0.0,1
DISTFB07_SP,coef 1, Remove constant,0.2167,0.0,2
DISTFB07_SP,coef 1, Remove positive coefficient,0.0,0.0,1
DISTFB07_SP,coef 1, Remove coefficient,0.0,0.0,1
DISTFB07_SP,coef 1, nan,1.0,0.0,10
DISTFB07_SP,R5C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.3377,0.0,3
DISTFB07_SP,R5C1," Find X, positive slope~~Using difficult numbers~~Using small numbers",0.0,0.0,1
DISTFB07_SP,R6C1," Using small numbers~~Find X, positive slope~~Using difficult numbers",0.0161,0.129,1
DISTFB07_SP,R7C2," Using small numbers~~Find Y, positive slope~~Using difficult numbers",0.84,0.16,10
DISTFB07_SP,R4C2," Using small numbers~~Find Y, positive slope~~Using difficult numbers",0.0,1.0,10
FOR08_SP,R1C1, nan,0.0635,0.0,1
FOR08_SP,R1C2, nan,0.25,0.0909,3
FOR08_SP,R2C2, Identifying units,0.1333,0.1333,3
FOR08_SP,R3C1, Define Variable,0.0702,0.0,1
FOR08_SP,R5C2, Entering a given,0.2043,0.0,2
FOR08_SP,R7C2, Entering a given,0.0462,0.0,1
FOR08_SP,R6C1, Entering a given,0.1844,0.0656,3
FOR08_SP,R4C1, Entering a given,0.4888,0.3163,8
FOR08_SP,R3C2," Using simple numbers~~Write expression, positive slope~~Using large numbers",0.1975,0.6277,8
FOR08_SP,R4C2," Using simple numbers~~Using large numbers~~Find Y, positive slope",0.6786,0.3214,10
FOR08_SP,ValidEquations, nan,0.0752,0.0,1
FOR08_SP,coef 1, Remove constant,0.1545,0.0,2
FOR08_SP,coef 1, Remove positive coefficient,0.017,0.0,1
FOR08_SP,coef 1, Eliminate Parens,0.0385,0.0,1
FOR08_SP,coef 1, Remove coefficient,0.0,0.0,1
